"A�o","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","Divisi�n","Grupo","Clase","Subclase","Clave gen�rico","Gen�rico","Consecutivo","Especificaci�n","Precio promedio","Cantidad","Unidad","Estatus"
"2018","12","21/01/2019 12:00:00 a. m.","32","Huatabampo, Son.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.3","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","33","Tulancingo, Hgo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.51","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","34","Cortazar, Gto.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.25","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","35","Jim�nez, Chih.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.77","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","36","Durango, Dgo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.93","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","37","Tepic, Nay.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.2","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","38","Oaxaca, Oax.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","101.62","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","39","Quer�taro, Qro.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.29","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","40","Cuernavaca, Mor.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","41","Tlaxcala, Tlax.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.37","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","42","San Andr�s Tuxtla, Ver.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.64","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","43","Campeche, Camp.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.24","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","44","Tepatitl�n, Jal.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","102.23","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","45","Tehuantepec, Oax.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.62","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","46","Cd. Acu�a, Coah.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.55","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","47","Atlacomulco, Edo. de M�x.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.45","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","48","Canc�n, Q. Roo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","101.71","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","49","Coatzacoalcos, Ver.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.61","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","50","Esperanza, Son.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.13","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","51","Iz�car de Matamoros, Pue.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.2","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","52","Pachuca, Hgo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.26","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","53","Saltillo, Coah.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.35","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","54","Tuxtla Guti�rrez, Chis.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.75","1","INDICE","NULL"
"2018","12","21/01/2019 12:00:00 a. m.","55","Zacatecas, Zac.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.6","1","INDICE","NULL"
"2018","11","17/12/2018 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","101","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","02","M�rida, Yuc.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.28","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","03","Morelia, Mich.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.2","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","04","Guadalajara, Jal.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.63","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.9","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","06","Mexicali, B.C.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.13","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","07","Cd. Ju�rez, Chih.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.55","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","08","Acapulco, Gro.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.17","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","09","Culiac�n, Sin.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.73","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","10","Le�n, Gto.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.23","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","11","Puebla, Pue.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","101.25","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","12","San Luis Potos�, S.L.P.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.47","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","13","Tapachula, Chis.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.96","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","14","Toluca, Edo. de M�x.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.44","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","15","Torre�n, Coah.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.24","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","16","Veracruz, Ver.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.51","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","17","Villahermosa, Tab.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.34","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","18","Tampico, Tamps.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.46","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","19","Chihuahua, Chih.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.73","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","20","Hermosillo, Son.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.09","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","21","Monclova, Coah.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","101.16","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","22","C�rdoba, Ver.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.53","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","23","Aguascalientes, Ags.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.7","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","24","Tijuana, B.C.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","101.57","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","25","Matamoros, Tamps.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","99.99","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","26","Colima, Col.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.03","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","27","La Paz, B.C.S.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.1","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","28","Chetumal, Q. Roo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.23","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","29","Jacona, Mich.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","101.23","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","30","Fresnillo, Zac.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.47","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","31","Iguala, Gro.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.31","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","32","Huatabampo, Son.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.17","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","33","Tulancingo, Hgo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.21","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","34","Cortazar, Gto.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.25","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","35","Jim�nez, Chih.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.77","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","36","Durango, Dgo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.87","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","37","Tepic, Nay.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.18","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","38","Oaxaca, Oax.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","101.02","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","39","Quer�taro, Qro.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.28","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","40","Cuernavaca, Mor.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","41","Tlaxcala, Tlax.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.37","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","42","San Andr�s Tuxtla, Ver.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.2","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","43","Campeche, Camp.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.1","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","44","Tepatitl�n, Jal.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","101.65","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","45","Tehuantepec, Oax.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.53","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","46","Cd. Acu�a, Coah.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.55","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","47","Atlacomulco, Edo. de M�x.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.23","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","48","Canc�n, Q. Roo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","101.37","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","49","Coatzacoalcos, Ver.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.49","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","50","Esperanza, Son.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.13","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","51","Iz�car de Matamoros, Pue.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.16","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","52","Pachuca, Hgo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.26","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","53","Saltillo, Coah.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.35","1","INDICE",""
"2018","11","17/12/2018 12:00:00 a. m.","54","Tuxtla Guti�rrez, Chis.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD","100.44","1","INDICE",""
